"beds","baths","sqft","lot_size","property_type","exterior_walls","roof","basement","restaurants","groceries","nightlife","cafes","shopping","arts_entertainment","beauty_spas","active_life","median_age","married","college_grad","property_tax","insurance","median_school","num_schools","two_and_two","during_recession","property_age","school_score","tx_price"
3,2,2464,2613,"Apartment / Condo / Townhouse","Brick","Missing",1,58,5,8,4,71,4,46,12,29,80,24,277,78,4,3,0,0,20,12,305000
3,2,2490,2609,"Apartment / Condo / Townhouse","Brick","Missing",1,14,1,1,1,14,1,13,7,28,76,42,312,88,8,3,0,0,2,24,389000
3,2,2499,0,"Apartment / Condo / Townhouse","Missing","Composition Shingle",0,11,1,3,1,14,3,7,7,31,57,78,325,83,8,2,0,1,4,16,333500
3,2,2500,0,"Apartment / Condo / Townhouse","Siding (Alum/Vinyl)","Asphalt",0,39,5,8,3,46,13,27,13,40,62,32,300,73,4,3,0,1,0,12,297283
3,2,2526,2591,"Apartment / Condo / Townhouse","Siding (Alum/Vinyl)","Composition Shingle",1,34,7,1,5,25,4,22,23,49,48,52,524,160,6,3,0,0,5,18,535000
3,2,2539,2979,"Apartment / Condo / Townhouse","Brick","Asphalt",1,61,2,5,11,166,6,36,10,32,69,70,520,158,7,3,0,0,0,21,626934
3,2,2552,0,"Apartment / Condo / Townhouse","Missing","Asphalt",0,0,0,0,0,1,0,3,3,34,67,61,310,80,8.5,2,0,0,0,17,311370
3,2,2552,0,"Apartment / Condo / Townhouse","Missing","Composition Shingle",0,39,4,1,1,17,3,28,31,38,96,76,337,87,7,2,0,1,0,14,332320
3,2,2564,2922,"Apartment / Condo / Townhouse","Brick","Composition Shingle",1,0,0,0,0,1,0,0,1,33,76,56,352,100,8.5,2,0,0,0,17,395841
3,2,2591,0,"Apartment / Condo / Townhouse","Missing","Composition Shingle",1,0,0,0,0,0,0,2,3,34,67,61,320,82,8.5,2,0,0,0,17,378672
3,2,2591,0,"Single-Family","Missing","Composition Shingle",0,0,0,0,0,0,0,2,3,34,67,61,320,82,8.5,2,0,0,0,17,378672
3,2,2600,40510,"Single-Family","Siding (Alum/Vinyl)","Composition Shingle",1,7,2,0,2,10,2,7,8,44,86,90,573,174,9,3,0,0,20,27,502000
3,2,2611,5723,"Apartment / Condo / Townhouse","Siding (Alum/Vinyl)","Composition Shingle",1,9,1,0,0,7,2,4,5,32,94,62,322,91,8,1,0,0,0,8,452145
3,2,2662,260488,"Single-Family","Missing","Composition Shingle",1,0,0,0,0,0,0,0,1,42,72,60,606,156,8,3,0,0,24,24,254400
3,2,2665,0,"Apartment / Condo / Townhouse","Brick","Composition Shingle",0,128,11,29,25,188,12,71,37,57,13,83,1008,350,6,3,0,0,36,18,699900
3,2,2700,0,"Apartment / Condo / Townhouse","Missing","Missing",1,14,2,0,1,7,3,5,4,37,69,36,289,82,6,3,0,1,0,18,325344
3,2,2729,2966,"Apartment / Condo / Townhouse","Brick veneer","Composition Shingle",1,237,9,47,43,289,23,95,88,31,29,90,871,302,8,3,0,0,9,24,497500
3,2,2766,0,"Apartment / Condo / Townhouse","Missing","Composition Shingle",0,11,1,3,1,15,3,7,7,31,57,78,329,84,8,2,0,0,0,16,392235
3,2,2796,3120,"Apartment / Condo / Townhouse","Brick","Composition Shingle",1,59,5,4,7,79,5,86,26,50,57,77,606,185,9,3,0,0,28,27,280000
3,2,2821,4578,"Single-Family","Siding (Alum/Vinyl)","Missing",1,7,1,1,0,4,0,5,4,40,83,52,317,89,8,1,0,0,0,8,401195
3,2,2872,13503,"Single-Family","Wood","Composition Shingle",1,1,0,1,0,2,0,1,3,47,81,79,573,174,6,3,0,0,45,18,465000
3,2,2875,0,"Apartment / Condo / Townhouse","Brick","Missing",0,193,7,34,38,194,11,61,33,45,32,79,1511,524,6,3,0,0,13,18,387500
3,2,2900,3484,"Apartment / Condo / Townhouse","Brick","Composition Shingle",1,23,3,1,6,22,1,13,9,40,87,63,594,181,9,3,0,0,0,27,760000
3,2,2952,1920,"Apartment / Condo / Townhouse","Metal","Composition Shingle",1,37,6,2,4,38,3,15,20,56,58,54,471,143,5,3,0,0,5,15,525000
3,2,3040,3484,"Apartment / Condo / Townhouse","Missing","Composition Shingle",1,24,1,5,0,12,1,8,13,40,80,66,436,112,8,3,0,0,0,24,462790
3,2,3050,15245,"Single-Family","Brick","Other",1,7,1,0,3,10,2,10,10,47,80,81,647,197,4,3,0,0,46,12,544000
3,2,3102,3162,"Apartment / Condo / Townhouse","Brick","Composition Shingle",1,5,0,1,0,3,2,5,3,40,88,65,367,104,7.5,2,0,1,0,15,376968
3,2,3187,160736,"Single-Family","Combination","Missing",1,0,0,0,0,0,0,0,0,46,92,35,352,100,6,3,0,0,28,18,370000
3,2,3194,23522,"Single-Family","Wood","Other",1,30,2,1,1,6,0,8,7,36,61,61,963,293,8,3,0,0,101,24,425000
3,2,3416,140263,"Single-Family","Missing","Composition Shingle",1,0,0,0,0,0,0,0,1,54,72,60,509,131,7,3,0,0,21,21,495900
3,2,3477,8712,"Single-Family","Missing","Composition Shingle",1,35,1,2,1,42,4,32,15,32,82,45,523,134,8,3,0,0,16,24,519900
3,3,500,2613,"Apartment / Condo / Townhouse","Missing","Composition Shingle",1,15,2,2,1,25,1,11,7,32,96,70,363,93,8,3,0,0,10,24,275000
3,3,962,10580,"Single-Family","Siding (Alum/Vinyl)","Composition Shingle",1,19,4,1,4,15,1,8,5,44,79,47,516,157,4,3,0,0,49,12,575000
3,3,1080,1995,"Single-Family","Siding (Alum/Vinyl)","Composition Shingle",1,18,1,3,0,8,1,8,5,41,62,85,303,92,6,2,0,0,14,12,212000
3,3,1116,937,"Apartment / Condo / Townhouse","Siding (Alum/Vinyl)","Composition Shingle",1,19,14,1,0,36,1,25,5,37,82,63,307,93,3,3,0,0,4,9,342000
3,3,1137,38332,"Single-Family","Metal","Composition Shingle",1,1,0,0,0,2,0,0,5,42,87,92,573,174,10,3,0,0,37,30,619000
3,3,1163,7200,"Single-Family","Brick","Composition Shingle",1,60,12,5,4,60,2,35,11,43,72,65,360,110,4,3,0,0,65,12,290000
3,3,1170,1200,"Apartment / Condo / Townhouse","Siding (Alum/Vinyl)","Composition Shingle",1,12,5,1,1,26,0,6,5,35,76,48,269,82,3,3,0,0,20,9,370000
3,3,1188,1568,"Apartment / Condo / Townhouse","Siding (Alum/Vinyl)","Composition Shingle",1,90,8,7,11,102,5,43,34,46,70,77,393,119,8,3,0,0,26,24,451000
3,3,1220,1300,"Apartment / Condo / Townhouse","Siding (Alum/Vinyl)","Shake Shingle",1,31,6,2,5,30,5,27,18,35,55,73,326,99,5,3,0,0,22,15,385500
3,3,1220,2269,"Apartment / Condo / Townhouse","Metal","Composition Shingle",1,39,7,3,2,28,4,29,13,35,80,72,344,105,5,3,0,1,23,15,295000
3,3,1226,1498,"Apartment / Condo / Townhouse","Siding (Alum/Vinyl)","Composition Shingle",1,7,1,0,2,5,0,5,4,44,72,44,301,92,6,3,0,1,19,18,235000
3,3,1240,1400,"Apartment / Condo / Townhouse","Siding (Alum/Vinyl)","Composition Shingle",1,61,4,6,5,36,4,38,10,30,60,69,295,89,7,3,0,0,10,21,343000
3,3,1247,10754,"Single-Family","Brick","Composition Shingle",1,23,4,0,3,21,3,14,21,49,48,52,430,131,5,3,0,0,56,15,355000
3,3,1280,1589,"Apartment / Condo / Townhouse","Brick","Composition Shingle",1,70,4,13,7,62,0,29,10,44,89,46,245,75,4,3,0,0,34,12,425000
3,3,1280,1424,"Apartment / Condo / Townhouse","Metal","Composition Shingle",1,20,5,1,3,24,2,20,15,35,70,73,410,125,8,3,0,0,41,24,335000
3,3,1280,1500,"Apartment / Condo / Townhouse","Siding (Alum/Vinyl)","Composition Shingle",1,42,1,2,6,138,4,26,9,33,42,67,307,93,7,3,0,0,31,21,332271
3,3,1280,1340,"Apartment / Condo / Townhouse","Siding (Alum/Vinyl)","Composition Shingle",1,18,2,0,0,21,0,9,7,40,68,50,258,78,4.5,2,0,0,30,9,332000
3,3,1290,1585,"Apartment / Condo / Townhouse","Brick","Composition Shingle",1,20,3,2,3,20,0,17,5,36,66,49,326,99,8,3,0,1,32,24,335000
3,3,1294,1441,"Apartment / Condo / Townhouse","Metal","Shake Shingle",1,11,2,0,4,13,2,5,14,39,72,60,307,93,7,1,0,0,20,7,320000
3,3,1300,2178,"Apartment / Condo / Townhouse","Metal","Composition Shingle",1,16,1,1,4,19,2,5,13,39,72,60,299,91,7,1,0,0,19,7,435000
3,3,1300,0,"Apartment / Condo / Townhouse","Missing","Shake Shingle",0,9,1,1,0,11,0,3,7,32,78,45,284,56,3,3,0,0,9,9,205000
3,3,1320,1400,"Apartment / Condo / Townhouse","Siding (Alum/Vinyl)","Composition Shingle",1,26,5,1,1,18,0,11,12,39,84,51,314,95,8,3,0,0,29,24,375000
3,3,1328,1542,"Apartment / Condo / Townhouse","Siding (Alum/Vinyl)","Composition Shingle",1,11,2,0,4,8,2,5,9,39,87,73,306,93,8,1,0,0,22,8,236500
3,3,1360,1750,"Apartment / Condo / Townhouse","Brick","Composition Shingle",1,55,6,3,10,70,5,79,29,37,80,86,523,159,9,3,0,0,36,27,622500
3,3,1360,1520,"Single-Family","Brick","Composition Shingle",1,44,14,1,4,55,2,22,5,34,40,36,122,37,4,3,0,0,30,12,398000
3,3,1360,1880,"Single-Family","Brick","Missing",1,30,7,1,5,27,7,14,28,31,56,75,408,135,4,3,0,0,16,12,530000
3,3,1366,0,"Apartment / Condo / Townhouse","Brick","Composition Shingle",1,85,8,5,8,94,4,27,33,33,71,84,336,102,9,3,0,1,12,27,310000
3,3,1368,2356,"Apartment / Condo / Townhouse","Siding (Alum/Vinyl)","Composition Shingle",1,129,14,9,10,78,8,83,37,37,69,48,298,91,5,3,0,0,21,15,249000
3,3,1392,1520,"Apartment / Condo / Townhouse","Brick","Composition Shingle",1,13,1,0,0,7,3,4,12,28,84,58,319,97,8,3,0,0,30,24,295000
3,3,1406,0,"Apartment / Condo / Townhouse","Missing","Asphalt",1,20,2,0,1,4,1,15,14,33,53,74,314,81,8.5,2,0,0,3,17,329900
3,3,1408,1868,"Apartment / Condo / Townhouse","Brick","Composition Shingle",1,19,2,2,1,21,0,11,9,46,94,54,340,103,8,3,0,1,36,24,330000
3,3,1408,1650,"Apartment / Condo / Townhouse","Brick","Composition Shingle",1,11,2,1,1,16,1,4,9,41,76,56,356,108,6,3,0,0,38,18,300000
3,3,1408,1542,"Apartment / Condo / Townhouse","Brick","Composition Shingle",1,11,2,0,4,8,2,5,7,39,87,73,344,105,8,1,0,0,25,8,310000
3,3,1408,2613,"Apartment / Condo / Townhouse","Missing","Composition Shingle",1,37,6,5,4,41,1,39,11,29,69,50,349,89,3,3,0,0,18,9,323000
3,3,1420,1599,"Apartment / Condo / Townhouse","Siding (Alum/Vinyl)","Asphalt",1,46,2,6,4,62,3,34,9,29,80,24,244,69,4,3,0,1,22,12,253000
3,3,1428,1650,"Apartment / Condo / Townhouse","Brick","Composition Shingle",1,26,3,5,2,14,3,13,9,33,70,80,385,117,5,2,0,0,15,10,517500
3,3,1440,2442,"Apartment / Condo / Townhouse","Siding (Alum/Vinyl)","Shake Shingle",1,98,14,9,12,101,8,57,32,40,68,63,302,92,5,3,0,0,22,15,340000
3,3,1450,1392,"Apartment / Condo / Townhouse","Brick","Composition Shingle",1,16,3,1,1,12,1,7,5,32,57,75,336,102,4.5,2,0,1,16,9,313540
3,3,1451,1759,"Apartment / Condo / Townhouse","Brick","Composition Shingle",1,16,0,1,2,25,0,10,4,33,82,47,360,109,3,3,0,0,16,9,360000
3,3,1452,1542,"Apartment / Condo / Townhouse","Metal","Composition Shingle",1,69,10,5,10,23,7,47,17,40,38,82,352,107,5,3,0,0,27,15,315500
3,3,1452,1542,"Apartment / Condo / Townhouse","Brick","Composition Shingle",1,0,1,0,0,5,2,0,11,31,68,54,315,96,8,1,0,1,34,8,290000
3,3,1452,1726,"Apartment / Condo / Townhouse","Brick","Composition Shingle",1,15,8,1,0,34,1,14,4,52,62,64,356,108,6,3,0,1,32,18,365000
3,3,1452,1650,"Apartment / Condo / Townhouse","Siding (Alum/Vinyl)","Composition Shingle",1,1,0,0,0,1,0,0,4,37,85,72,307,93,6,3,0,1,29,18,355000
3,3,1456,22215,"Single-Family","Brick","Composition Shingle",1,1,0,0,0,2,1,0,5,40,87,65,425,129,9,3,0,0,41,27,311000
3,3,1456,1501,"Apartment / Condo / Townhouse","Siding (Alum/Vinyl)","Composition Shingle",1,44,7,5,4,39,3,17,10,34,76,73,368,112,6.5,2,0,0,26,13,399900
3,3,1456,1742,"Apartment / Condo / Townhouse","Missing","Composition Shingle",1,37,6,5,4,41,1,39,11,29,69,50,348,89,3,3,0,0,15,9,408000
3,3,1462,2178,"Apartment / Condo / Townhouse","Wood","Composition Shingle",1,17,0,0,0,12,4,15,20,32,63,70,348,106,7,3,0,0,18,21,475000
3,3,1474,1760,"Apartment / Condo / Townhouse","Brick","Composition Shingle",1,23,5,0,2,19,1,21,12,39,82,76,384,117,8,3,0,1,41,24,415000
3,3,1479,1700,"Apartment / Condo / Townhouse","Metal","Composition Shingle",1,10,1,0,0,13,1,12,12,40,73,86,479,146,8,3,0,1,32,24,401000
3,3,1480,9099,"Single-Family","Metal","Asphalt",1,73,7,8,5,40,4,59,18,35,87,37,319,97,5,3,0,0,31,15,275000
3,3,1492,1308,"Apartment / Condo / Townhouse","Siding (Alum/Vinyl)","Composition Shingle",1,44,15,1,4,51,3,20,6,37,62,55,352,107,4,3,0,0,6,12,350000
3,3,1496,1742,"Apartment / Condo / Townhouse","Siding (Alum/Vinyl)","Composition Shingle",1,0,0,0,0,2,1,0,2,41,69,77,373,113,9,3,0,1,32,27,365000
3,3,1525,9276,"Single-Family","Brick veneer","Shake Shingle",1,40,6,2,6,50,4,27,19,41,64,84,576,199,9,3,0,0,56,27,720000
3,3,1532,1698,"Apartment / Condo / Townhouse","Metal","Composition Shingle",1,62,4,6,5,36,4,41,13,30,60,69,327,99,7,3,0,0,4,21,234000
3,3,1532,835,"Apartment / Condo / Townhouse","Other","Composition Shingle",1,25,6,4,7,33,2,19,12,44,70,54,523,159,8,3,0,1,0,24,538430
3,3,1538,5999,"Single-Family","Brick veneer","Shake Shingle",1,43,5,2,3,33,5,16,34,46,44,68,539,187,5,3,0,1,65,15,649900
3,3,1540,1650,"Apartment / Condo / Townhouse","Brick","Composition Shingle",1,8,0,1,1,17,1,1,12,39,72,60,327,100,7,1,0,0,28,7,410000
3,3,1542,1977,"Apartment / Condo / Townhouse","Metal","Composition Shingle",1,17,5,1,1,29,0,9,6,35,76,48,311,94,3,3,0,1,25,9,236000
3,3,1552,2096,"Apartment / Condo / Townhouse","Wood","Composition Shingle",1,16,3,0,2,10,1,7,12,37,63,82,430,131,5,3,0,0,20,15,445000
3,3,1556,1650,"Apartment / Condo / Townhouse","Siding (Alum/Vinyl)","Composition Shingle",1,44,5,3,6,20,2,29,12,36,66,73,315,96,8,3,0,1,19,24,325000
3,3,1568,2230,"Apartment / Condo / Townhouse","Wood","Composition Shingle",1,52,11,1,4,36,1,31,14,35,55,73,348,106,5,3,0,1,26,15,387000
3,3,1584,1742,"Single-Family","Siding (Alum/Vinyl)","Composition Shingle",1,18,2,1,6,20,1,7,5,39,72,62,299,91,8,3,0,0,21,24,334000
3,3,1584,2652,"Apartment / Condo / Townhouse","Metal","Composition Shingle",1,6,3,1,2,17,2,5,10,39,71,68,341,104,6,3,0,0,31,18,391066
3,3,1586,1793,"Apartment / Condo / Townhouse","Metal","Composition Shingle",1,9,1,0,2,5,0,5,5,44,94,66,352,107,7,3,0,0,10,21,395000
3,3,1588,0,"Apartment / Condo / Townhouse","Missing","Asphalt",0,8,1,1,0,6,2,12,8,34,83,64,296,76,8,3,0,1,0,24,273050
3,3,1600,1660,"Apartment / Condo / Townhouse","Brick","Composition Shingle",1,46,6,6,4,41,4,17,13,34,76,73,430,131,6.5,2,0,0,16,13,524000
3,3,1600,0,"Apartment / Condo / Townhouse","Missing","Asphalt",1,19,2,0,1,4,1,15,14,33,53,74,300,77,8.5,2,0,0,3,17,264900
3,3,1610,792,"Apartment / Condo / Townhouse","Wood","Other",1,100,7,8,17,107,6,46,31,32,34,50,655,199,8,3,0,1,0,24,719981
3,3,1618,1672,"Apartment / Condo / Townhouse","Brick","Composition Shingle",1,12,2,0,2,13,1,8,6,34,62,72,360,110,8,3,0,1,8,24,397000
3,3,1628,1694,"Apartment / Condo / Townhouse","Brick","Composition Shingle",1,14,1,1,5,12,1,5,8,36,47,83,561,171,9,3,0,0,36,27,612000
3,3,1628,1424,"Apartment / Condo / Townhouse","Brick","Composition Shingle",1,71,12,5,11,29,8,48,19,32,43,63,479,146,5,3,0,1,1,15,486990
3,3,1640,8530,"Single-Family","Brick","Composition Shingle",1,53,13,4,7,42,2,37,15,35,80,87,527,160,4,3,0,0,65,12,785000
3,3,1640,1834,"Apartment / Condo / Townhouse","Siding (Alum/Vinyl)","Composition Shingle",1,4,0,2,1,8,0,2,0,33,85,66,327,100,8,3,0,0,12,24,343000
3,3,1646,0,"Apartment / Condo / Townhouse","Brick veneer","Composition Shingle",0,71,8,14,4,29,14,38,39,32,49,46,381,132,4,3,0,0,13,12,420000
3,3,1649,6534,"Single-Family","Missing","Asphalt",1,4,2,0,0,6,1,12,5,37,69,60,387,99,6,3,0,0,14,18,284900
3,3,1650,1799,"Apartment / Condo / Townhouse","Brick","Composition Shingle",1,3,0,0,1,6,0,12,1,28,85,31,266,81,6,3,0,0,46,18,200000
3,3,1652,1540,"Apartment / Condo / Townhouse","Siding (Alum/Vinyl)","Composition Shingle",1,26,4,0,2,46,0,15,14,42,65,65,438,133,5,3,0,1,9,15,450000
3,3,1656,2574,"Apartment / Condo / Townhouse","Wood","Other",1,15,0,1,1,12,8,15,18,32,63,70,358,109,7,3,0,0,35,21,420000
3,3,1656,2639,"Apartment / Condo / Townhouse","Brick","Composition Shingle",1,0,0,0,0,2,0,0,1,41,69,77,348,106,9,3,0,0,32,27,353140
3,3,1656,1980,"Single-Family","Brick","Composition Shingle",1,16,2,3,0,5,1,8,6,47,50,84,422,128,5,2,0,0,0,10,223932
3,3,1658,2613,"Apartment / Condo / Townhouse","Brick","Missing",1,2,0,1,0,3,0,2,1,31,82,65,277,78,8,2,0,0,2,16,267500
3,3,1661,0,"Apartment / Condo / Townhouse","Brick","Composition Shingle",1,21,2,0,4,19,3,11,12,45,61,70,270,82,6,3,0,1,35,18,285000
3,3,1672,1445,"Apartment / Condo / Townhouse","Brick","Asphalt",1,61,9,8,8,67,2,46,14,40,83,82,345,114,1,3,0,0,28,3,459990
3,3,1674,0,"Apartment / Condo / Townhouse","Wood","Composition Shingle",1,21,4,1,3,17,5,15,13,45,65,76,348,106,5,3,0,0,14,15,241000
3,3,1678,1280,"Apartment / Condo / Townhouse","Siding (Alum/Vinyl)","Composition Shingle",1,56,7,6,5,50,6,34,16,39,49,54,343,104,6,3,0,0,15,18,248500
3,3,1680,2100,"Apartment / Condo / Townhouse","Metal","Shake Shingle",1,61,4,6,5,36,4,38,10,30,60,69,336,102,7,3,0,0,9,21,427000
3,3,1680,2160,"Apartment / Condo / Townhouse","Brick","Composition Shingle",1,18,15,1,0,29,1,26,6,32,58,28,343,104,3,3,0,0,9,9,411300
3,3,1684,0,"Apartment / Condo / Townhouse","Wood","Composition Shingle",1,21,4,1,3,17,5,15,13,45,65,76,344,105,5,3,0,1,23,15,347000
3,3,1687,0,"Apartment / Condo / Townhouse","Siding (Alum/Vinyl)","Composition Shingle",1,35,2,6,5,36,0,11,6,36,61,64,282,86,7,3,0,1,16,21,350000
3,3,1692,1498,"Apartment / Condo / Townhouse","Brick","Missing",1,23,3,3,3,28,0,21,8,40,84,74,286,81,7,3,0,0,9,21,234000
3,3,1700,1882,"Apartment / Condo / Townhouse","Siding (Alum/Vinyl)","Missing",1,0,0,0,0,5,0,0,2,31,80,47,295,83,6,2,0,0,11,12,314900
3,3,1708,1742,"Apartment / Condo / Townhouse","Missing","Composition Shingle",1,64,3,7,7,57,3,32,24,38,77,71,377,97,7,3,0,0,3,21,379900
3,3,1716,1650,"Apartment / Condo / Townhouse","Brick","Composition Shingle",1,47,7,5,4,43,4,17,10,35,49,84,418,127,6.5,2,0,0,12,13,419900
3,3,1722,1575,"Apartment / Condo / Townhouse","Brick","Other",1,25,4,1,5,15,1,20,12,34,66,72,418,127,8,3,0,0,31,24,290000
3,3,1731,1407,"Apartment / Condo / Townhouse","Brick","Composition Shingle",1,121,11,10,16,104,10,65,43,39,67,91,623,189,7,3,0,1,11,21,602000
3,3,1731,0,"Apartment / Condo / Townhouse","Missing","Missing",0,31,3,3,2,39,5,23,8,30,65,69,237,67,8,3,0,0,0,24,282344
3,3,1738,1760,"Apartment / Condo / Townhouse","Brick","Asphalt",1,6,1,0,0,4,0,2,0,48,86,75,401,122,9,2,0,1,23,18,459900
3,3,1746,1911,"Apartment / Condo / Townhouse","Wood","Composition Shingle",1,23,6,1,2,17,1,17,12,35,55,73,340,103,5,3,0,0,14,15,200000
3,3,1747,1607,"Apartment / Condo / Townhouse","Siding (Alum/Vinyl)","Composition Shingle",1,49,3,4,3,31,3,28,8,32,71,44,336,102,6,3,0,1,15,18,280000
3,3,1750,1650,"Apartment / Condo / Townhouse","Siding (Alum/Vinyl)","Composition Shingle",1,0,0,0,0,1,0,0,2,44,77,62,343,104,6,3,0,0,19,18,435000
3,3,1752,9630,"Single-Family","Siding (Alum/Vinyl)","Composition Shingle",1,7,1,0,2,5,1,3,2,35,90,51,350,106,6,3,0,0,46,18,420000
3,3,1756,1607,"Apartment / Condo / Townhouse","Siding (Alum/Vinyl)","Composition Shingle",1,52,3,4,4,32,3,30,8,32,71,44,327,99,6,3,0,0,8,18,389900
3,3,1758,1400,"Apartment / Condo / Townhouse","Brick","Composition Shingle",1,67,3,11,9,123,6,51,12,38,81,65,377,114,3,3,0,0,10,9,482413
3,3,1760,4665,"Single-Family","Siding (Alum/Vinyl)","Composition Shingle",1,10,1,0,0,8,0,5,5,28,90,62,334,94,8,2,0,1,9,16,305000
3,3,1760,2200,"Apartment / Condo / Townhouse","Brick","Composition Shingle",1,8,1,0,1,4,0,6,2,34,84,52,317,89,5.5,2,0,0,3,11,225000
3,3,1766,2031,"Apartment / Condo / Townhouse","Other","Composition Shingle",1,12,2,1,3,15,3,12,10,39,33,74,471,143,5,3,0,0,8,15,359000
3,3,1770,1799,"Apartment / Condo / Townhouse","Metal","Composition Shingle",1,25,5,1,4,18,2,17,11,42,55,72,400,122,7,3,0,0,23,21,392000
3,3,1774,1598,"Apartment / Condo / Townhouse","Brick","Composition Shingle",1,112,18,5,12,89,3,31,23,35,55,28,504,153,4,3,0,0,14,12,565000
3,3,1774,1520,"Apartment / Condo / Townhouse","Brick","Composition Shingle",1,16,1,1,3,6,0,13,5,37,47,58,345,105,7,2,0,0,3,14,515000
3,3,1774,8293,"Single-Family","Combination","Missing",1,2,0,1,0,3,0,4,1,33,92,64,304,86,8.5,2,0,0,0,17,478040
3,3,1780,2003,"Apartment / Condo / Townhouse","Wood","Composition Shingle",1,70,2,7,9,80,12,30,31,30,57,67,327,99,7,3,0,1,43,21,320000
3,3,1798,1856,"Apartment / Condo / Townhouse","Brick","Composition Shingle",1,6,4,0,1,7,1,5,6,33,68,55,515,157,3,3,0,0,17,9,477000
3,3,1814,1398,"Apartment / Condo / Townhouse","Siding (Alum/Vinyl)","Composition Shingle",1,3,0,0,1,5,0,4,5,43,74,69,381,116,8,3,0,1,21,24,415000
3,3,1815,2330,"Apartment / Condo / Townhouse","Other","Composition Shingle",1,12,2,1,3,15,3,12,11,39,33,74,454,138,5,3,0,1,19,15,525000
3,3,1821,3097,"Apartment / Condo / Townhouse","Siding (Alum/Vinyl)","Composition Shingle",1,78,4,5,6,42,4,35,12,33,57,74,303,92,8,3,0,0,16,24,265000
3,3,1827,10890,"Single-Family","Brick veneer","Composition Shingle",1,13,3,1,3,18,4,12,14,40,78,83,625,217,9,3,0,0,53,27,680300
3,3,1834,1373,"Apartment / Condo / Townhouse","Wood","Composition Shingle",1,23,6,1,2,16,1,16,10,35,55,73,350,106,5,3,0,1,25,15,375000
3,3,1840,1951,"Apartment / Condo / Townhouse","Siding (Alum/Vinyl)","Composition Shingle",1,68,11,4,5,52,2,52,18,45,40,50,269,82,5,3,0,1,27,15,235000
3,3,1844,2309,"Apartment / Condo / Townhouse","Wood","Composition Shingle",1,64,10,9,7,80,6,47,42,45,60,71,708,206,9,3,0,0,17,27,650000
3,3,1860,2613,"Apartment / Condo / Townhouse","Missing","Composition Shingle",1,29,2,3,6,118,2,19,17,35,71,54,383,98,7,3,0,0,2,21,440000
3,3,1874,2448,"Apartment / Condo / Townhouse","Wood","Composition Shingle",1,8,2,0,2,10,1,4,8,44,89,87,482,147,5,3,0,0,11,15,616700
3,3,1882,2822,"Apartment / Condo / Townhouse","Siding (Alum/Vinyl)","Composition Shingle",1,11,2,1,0,5,0,8,2,29,82,44,229,64,4.5,2,0,0,10,9,299000
3,3,1885,2718,"Apartment / Condo / Townhouse","Metal","Composition Shingle",1,29,4,7,2,14,3,15,10,33,70,80,418,127,5,2,0,0,13,10,385000
3,3,1888,1661,"Apartment / Condo / Townhouse","Brick","Composition Shingle",1,83,8,4,9,181,6,51,23,33,66,83,430,131,7,3,0,0,13,21,435000
3,3,1900,6250,"Single-Family","Siding (Alum/Vinyl)","Composition Shingle",1,87,13,11,6,92,4,56,20,44,73,57,487,148,5,3,0,1,62,15,510000
3,3,1900,1995,"Apartment / Condo / Townhouse","Brick","Composition Shingle",1,113,9,8,19,106,5,41,32,32,34,50,471,143,4,3,0,0,0,12,292240
3,3,1902,10541,"Single-Family","Brick","Composition Shingle",1,114,20,7,12,91,2,33,19,43,73,41,594,181,3,3,0,0,58,9,575000
3,3,1908,0,"Apartment / Condo / Townhouse","Brick","Missing",0,185,16,39,27,107,11,76,75,34,18,90,576,199,5,3,0,0,22,15,647500
3,3,1912,2888,"Single-Family","Brick","Composition Shingle",1,9,1,1,1,5,1,7,4,28,68,60,409,124,5.5,2,0,0,0,11,544240
3,3,1919,2178,"Apartment / Condo / Townhouse","Missing","Other",1,24,1,1,3,37,1,11,9,38,77,56,290,74,7,3,0,1,21,21,249900
3,3,1920,1742,"Apartment / Condo / Townhouse","Missing","Composition Shingle",1,7,2,1,1,5,0,3,4,36,66,79,470,121,6,3,0,0,9,18,560000
3,3,1923,2178,"Apartment / Condo / Townhouse","Missing","Composition Shingle",1,83,4,9,14,87,9,54,25,35,80,44,310,80,7,3,0,0,20,21,250000
3,3,1928,2888,"Apartment / Condo / Townhouse","Brick","Other",1,20,5,2,1,17,1,13,10,49,84,65,397,121,9,3,0,0,47,27,285000
3,3,1940,2478,"Single-Family","Combination","Missing",1,4,1,0,0,1,0,5,5,29,88,73,271,77,8,1,0,1,7,8,225000
3,3,1960,2844,"Apartment / Condo / Townhouse","Metal","Composition Shingle",1,37,4,3,10,26,0,15,11,39,72,62,385,117,8,3,0,1,20,24,410000
3,3,1962,7200,"Single-Family","Siding (Alum/Vinyl)","Composition Shingle",1,61,10,8,5,70,3,39,17,39,64,34,463,141,3,3,0,1,67,9,424700
3,3,1966,1872,"Apartment / Condo / Townhouse","Brick","Composition Shingle",1,9,0,0,0,13,1,15,10,40,73,86,602,183,8,3,0,0,11,24,655000
